record_id,source_id,weak_label,headline_hash,model_timestamp,split,split_reason
42b133f44bd607a51ece3401e5407e2754db0ecac348cf04a5a7f1e3ce53c587,newsnation,Center,7526f064d3982b999918475500ba6044385167de740d9bd1d3dee161ef3ea561,2026-08-23 21:24:38+00:00,train,older_non_holdout_record
43d3800b48310e5ef7cd1c107cad1560847a0cab135e7c9138cdbc6a8778d438,abc_news,Lean Left,a05ec6a50128879d9673e33b45dcf4f488bfe4fc557e8e6fb39edd40856626ca,2026-08-21 19:21:22+00:00,train,older_non_holdout_record
4401aba69bc6e99b678d232c36acf7ce9419683b0b32073192ded7f2dda9811e,washington_examiner,Lean Right,8319058fc0ada5c423f1e411ad5c65b0149391560e599561565e993c05c76563,2026-08-22 10:00:00+00:00,test_ood,frozen_holdout_outlet
444466834db14bc52ede64ba83845038d6e16b5da3f80b2ccbd35b69b9719404,abc_news,Lean Left,1c1bdb1ea9beeff48bfb3ca4ca66fb6c3050e4c659994eeb143ffc4c798b50c3,2026-08-22 14:33:16+00:00,train,older_non_holdout_record
447ab909345f2081fdb2b5e10d76fada4bd506139bd42272bd460a31564c1071,the_hill,Center,415dd0086a6400344a071762b9840035a6ed3ac4f22a1bfc00b161709dd18e9e,2026-08-26 14:59:01+00:00,train,older_non_holdout_record
4508a951d8c2a8b8f4eda3d5d654d6a9f4ccb1f718ecf51b74918fb0a43b33e8,mother_jones,Left,3d1c17f9b03da1108296353632e2ceaeab0de5ebcd8e38122b84b696b8e54e94,2026-08-22 11:30:00+00:00,test_ood,frozen_holdout_outlet
450d1b7d914da02f7f106cd9edb8c9f707aa2004562ce7070908288bdea6e0fe,washington_examiner,Lean Right,8b530ed291df908fde338e5a4d74d405e9ced7f6a8c335c1440a1c17659875c3,2026-08-24 16:23:11+00:00,test_ood,frozen_holdout_outlet
452497ad18e6f356aafc67578b455a4b1945c6beab0ab7f22d235acfb6160f8b,cnn,Lean Left,c29853e1f549ab6db410f6cc0fbaae7b15c5bd06f06409e4fe28a5045d0f7e32,2023-04-18 17:38:16+00:00,test_ood,frozen_holdout_outlet
45abfe211693254e8f4465ca95ec79f436eab066612c30daa8d59fa883098097,washington_examiner,Lean Right,5a0fb21cbae78cde31b41dbbbfec05240575d7969eb64c082987d893d2ac442e,2026-08-25 12:54:55+00:00,test_ood,frozen_holdout_outlet
45faf954d87cbdfd4832f65091f5bc78398c26d500117159eb4881ecf272033d,reason,Lean Right,94d6b76f7034c96d7252a1b93996b507a6ab08209a936db4cf0017e0b9f71e4f,2026-08-14 12:01:35+00:00,train,older_non_holdout_record
4635aacf62952a624ca2a8564201e8355ea0cb01f1d83db83e7a763ecffa8c69,cnn,Lean Left,bdec29d875298108eeaa1add52eae8fd18f586253d6100ccb37a1b8de78c84b8,2026-08-27 08:52:16.913564+00:00,test_ood,frozen_holdout_outlet
4653bceae25112878451ecdf7abc70ea52e1362d7e9fe01eb997f2346e1c2826,the_hill,Center,e18c51ec5248d7290529e054e4802cf2931d5667389eda187b2fd835d0e87831,2026-08-26 16:54:05+00:00,train,older_non_holdout_record
46d1159d56b0b0495d5ede3127137f72849b940b078bf1d9c61329ccab9ac755,mother_jones,Left,174525a190e8dc0ef7945527e2614faa9f8dc4b0c97938b6ee15ff1450fa591d,2026-08-03 14:30:06+00:00,test_ood,frozen_holdout_outlet
46d274997c16124cf2d59ab44fd0a72fe75e2b397efc271669d0f4cdc5eb1847,the_atlantic,Left,5cbfae1b0c8ddc7900305dedc294b04d0eb40fcfdace462652beda25d37f3307,2026-08-15 10:00:00+00:00,train,older_non_holdout_record
473c78c7d64a6ec0fd51602f2bf519356072442bd3bdf2d644c631fe24307ffa,daily_wire,Right,c38db9eef73c8e4567a07b1e0a2929b8eb0277384a673f941ed7f09b38bdd539,2026-08-26 11:31:09+00:00,train,older_non_holdout_record
4751f052d7ab0d56df3610767ed619120bfe704048198a3233648de6419e846e,newsmax,Right,b835f075acc99c85b3d86a9507972992986f557553cdcaaa4eceeaefe79df331,2026-08-26 20:24:24+00:00,test_ood,frozen_holdout_outlet
4791b332a48a1170b257ce82f87427cb00b30f850df5c8b3dbe9e770d685e363,newsnation,Center,50f4989a845c64785d3e6190af4e7e6a0ed2fce94c75e4d59da4a1cf68e57cfd,2026-08-26 11:27:41+00:00,train,older_non_holdout_record
47ae2be05ba4191bc24c238d4664ca7667c640e2de7dc8d0b70dc5e80db922f0,washington_examiner,Lean Right,a1720af7e712d5f50d8f6876437246b3b96b3859b2347ffc5d88f993d655efd7,2026-08-26 14:00:00+00:00,test_ood,frozen_holdout_outlet
482168124db9294a1f33e17a7bc0a04938172d3b1296651a50c07dc549d9cf7b,washington_examiner,Lean Right,34c18138342ee15129d23e81bc4a96f0c92e6ba20b13cdff580a67cd19434a08,2026-08-25 20:44:14+00:00,test_ood,frozen_holdout_outlet
4848c95ac750dd09237afd67c2fdad3add46ad9929d9a14bee932f25980d27db,daily_wire,Right,18283f0e2a28717ba37aa9e0a24decab7f8cb84e9f0aae89990377f81ffa3291,2026-08-26 17:47:26+00:00,validation,newest_within_outlet
488fbb88d007c365cfccf9c18808951505300a29b029727a16b2c3c33ea249e4,newsmax,Right,3e6f05ffcf08298000bae79fd9b2968cee1ca93b3ba2fca19e075e1e57019d6b,2026-08-27 09:01:01+00:00,test_ood,frozen_holdout_outlet
48a1224905e26027a2b2bf5cf43c3b75b76f9b0288a7feb971502bdf49024019,vox,Left,4cb47ea9deb11fb5864c30ffbb51c5d5c54056bef814e32320606cdb67e138b1,2026-08-11 11:06:31+00:00,train,older_non_holdout_record
48a90da52e604c844a38cadd97436de8e9246b408d77ff95ab284a52c85f7e19,the_hill,Center,862825d47d8fde43e01950f395cfa9ddf39eb9a546008f87d1fd6ca84e232c2a,2026-08-26 13:48:01+00:00,train,older_non_holdout_record
48e98fa21f020cf73fb9212bc4f29352e5cd1753e68f9106e2499427d284d32f,newsnation,Center,7f95eaa4d2c6c989f8a272ffa104ba7f9a4636cc812b45e0f41493da4c61703e,2026-08-24 14:57:31+00:00,train,older_non_holdout_record
48ebbb6d808668f425382fe9b55fd42db772365d027a8812ecb4bc1e25d6cbd8,mediaite,Lean Left,7debc9a3abe5169628bcad5a99d154dc45a1e61ef727f119f2100073f2f4feb5,2026-08-24 16:20:42+00:00,train,older_non_holdout_record
4921f3a9315ed698c17a3752404d1fcd11990e89261d1bc331e6f768a7ff31f0,reason,Lean Right,0f2e58a57c7704f402d73a471a1d2f8771c79ff46537f2327d0df3d69cb4a7ea,2026-08-13 20:10:11+00:00,train,older_non_holdout_record
49220f17a18f2abc23acd61cc5168ba9ee4e2114926e430827cec137e18ab3f7,breitbart,Right,c19fd4b6e7108fa191157056d0741dab78f1f29e4904718f513dfd700a8ff5c8,2026-08-26 20:16:58+00:00,train,older_non_holdout_record
493cff4a12d84741c887514ff186f8877d6ca6d1f65e6f0ddb6441d126a21b74,reason,Lean Right,63303c321f8510d836b44a89281e154e6e53c3ba3263c39677411f0f870fe649,2026-08-21 17:20:00+00:00,train,older_non_holdout_record
49545b6c59fa9a0bcaa24cff46074a65d3d4f6da9c88647ec7a76b7a3a8dde66,washington_examiner,Lean Right,7b657a82c96d5d9798ac777f30e0dfb97dfd3a9a787389fac0913b54747903af,2026-08-26 16:17:10+00:00,test_ood,frozen_holdout_outlet
496a3c5124785946694d23b4b7792d9cb53b883d1f960308eee266ab1c513cc5,nbc_news,Lean Left,d441293f04b50e14f9e31f16635c66d2067e580003f6c9465954f30943904ac4,2026-08-26 04:07:39+00:00,train,older_non_holdout_record
4a8b2ae4247b356285da813c2de9de0ed036e8a77649a3a4b4fe16324a74c4fc,reason,Lean Right,cc5866bd713760ec4e5686760a5aa8d63f1f4c12cc69226d4dd02f15640d13cd,2026-08-14 20:23:18+00:00,train,older_non_holdout_record
4ab9c0ba4ce75dfe3a3f730a5b029ee6ab75c84bcda1b33fd2605bde807e9490,abc_news,Lean Left,eb64347d4282710b53f11dd6f12901a21cccc113490c340c094ea7be758e2b3e,2026-08-25 13:06:17+00:00,train,older_non_holdout_record
4ad101146d175ab9eff5695f2af62753f07d723abc0e3e9e9596b2cb263c2abe,washington_examiner,Lean Right,79502dda9af377b64054fb134dfdd960b03abfd634e31e5c8dbed680f12dfa46,2026-08-22 12:00:00+00:00,test_ood,frozen_holdout_outlet
4b0af84500f845dc0d17ac370dc098f3cbcba733e675f805ab8ee8295e3defe8,the_atlantic,Left,721188e6bb7f6cc067cfbdd81df186c1b2161b487dab747605dfb4128dbd285f,2026-08-22 00:09:14+00:00,train,older_non_holdout_record
4b14a6f60794619d06a47cace0ebe97550980a85b1ee35523a3753085bdb5928,washington_examiner,Lean Right,76096282d43bda81b0d44581ee4f7bc1aa4ecab4d612242f1843824d4492a60b,2026-08-23 09:30:00+00:00,test_ood,frozen_holdout_outlet
4b359522bac10350127ebe7905350c8725576e3d76230a1731d67bcc72b55452,the_hill,Center,2a75d6ecdcb02955d28d7dce1e33765ab3c231e170393976ec08ea0f9456355b,2026-08-26 12:00:00+00:00,train,older_non_holdout_record
4b5cacf88cec2c4f1b80dab34ce6422e26a9ee5c24d31e8ac8932dc1fdd67261,reason,Lean Right,8a9da7d60a7c9bc65db73eb9c0677d8e33cb27c1f6b8ad9eb2bd028df24bd2e8,2026-08-14 15:30:33+00:00,train,older_non_holdout_record
4b7f4988fa0d66bcc3c11540c53c7190e0712fa0ae92e6204793d361b6414ae6,cnn,Lean Left,52229ade129ee3520bc92b682e9c1e8eb5bd49d5315066caef412ab9735f1e71,2023-04-19 08:35:33+00:00,test_ood,frozen_holdout_outlet
4ba71879c4683c3fa6b5acbfe3000ea28250cd1ba65f2fca47c9ad6feb87ebe9,washington_examiner,Lean Right,3ba27cfd8aea81802ff84b74880152dfb22b938a13447a50c5cd67e6ebf469cf,2026-08-26 12:29:20+00:00,test_ood,frozen_holdout_outlet
4bfe451c95c8cd4c400ab13e6f50af39a48ea6263393d8e8b74e77dbfa676d29,breitbart,Right,5d798d30efba2010c2473d7bb3c55f6cc25e0a35768cdd8bf014a7b402459c47,2026-08-26 17:46:36+00:00,train,older_non_holdout_record
4ca5d33f9493a44590120e057f86030c7d5f43fd3f2104a8d24978f450b56192,washington_examiner,Lean Right,c6506341207b24a5e291e20b37aa1ab5941790e3bc64c03455cd17070efe2675,2026-08-23 18:24:08+00:00,test_ood,frozen_holdout_outlet
4d21682f9cb23531da13d77f2ce1860fe341b172366341f8f2dad94c704cd98e,washington_examiner,Lean Right,fbbf765e4497b0b69f1b230fdf146c70260c2f18a8f45a43c668d5d5bb0dd896,2026-08-25 16:48:08+00:00,test_ood,frozen_holdout_outlet
4d5d3ac43752b9c031c7743eeb56b6624f2da7790d986e029f9956ba3cffa940,washington_examiner,Lean Right,06075c273f7568f19f9e26f0b8482d6af72a416f9d2f131040f894b2d97b6783,2026-08-26 17:47:48+00:00,test_ood,frozen_holdout_outlet
4e5a3a8cf534e1801f6802524201601df71ca3694c74c30b2f1bc765b70a8639,breitbart,Right,822268770e867c67c76addfb16bb018cd352e37772eb41451452a88d309da44c,2026-08-26 20:12:45+00:00,train,older_non_holdout_record
4ecef99449519ab3083ca2a6acead08b61e84d02b65c8c97b83381803183a31f,fox_news,Right,9e2f424c046f614060ecf7412f6288f2c6d9121c499afe208fa02bad38f7e9f8,2026-08-26 23:33:56+00:00,validation,newest_within_outlet
4ee11b9a3b9649a7f686dbb5833c9ed772f8248c5d415e3088ee6047119cc684,the_atlantic,Left,255c6a187ce2e2d9c921dc6b11481df5ff9c8b30242d66dc2734e5538902474b,2026-08-19 19:22:00+00:00,train,older_non_holdout_record
4f00f839134e098de4c505668780742adf4091972ed766f28ac0e60a4bcafcbd,fox_news,Right,845973bc08c17d09ccd157e257d97e9670ba70eb3836819703a06e4c947669fa,2026-08-26 14:00:10+00:00,train,older_non_holdout_record
4f67672da009b07fe8905e38c334ccbe95c5491165f4e97639e517c503840bb4,mother_jones,Left,2487315552de2df3d910081b888b9964df98e68df9d8c8be274c248b267bf1df,2026-08-02 17:19:27+00:00,test_ood,frozen_holdout_outlet
4ffee80ece486a9f7559371da552e687b5c1edd10fdd3c88300a9d46cdc2d842,washington_examiner,Lean Right,a53277f5f00d5db3928b2f4baff6c4626853f2e78cbb773ae2ff2fa709e68149,2026-08-27 00:48:22+00:00,test_ood,frozen_holdout_outlet
5037ca9234be45c2b33fcb189dfaa9ff4e54dd5a2fd36edda7e08996cb04eb65,the_atlantic,Left,fe5cc3a703b6e2ddbb6f89325c4e8f46430a6291e9419ad41f844334b35070c4,2026-08-05 17:54:00+00:00,train,older_non_holdout_record
508a6d47b9dca17be543a1309af2234d32d2b5559d29e05ef78e50e657ca775b,the_atlantic,Left,71c06c1c121ab80fb028352b9c5fb27c352fc661cb60bb773ad95e071cd11428,2026-08-25 11:24:53+00:00,validation,newest_within_outlet
5157a26b9841219b6d2277b636748a1fee2d5ef7970d33100d278ae31047570d,mother_jones,Left,5b3424eaf1dd891434572af4a4d91d35826b5f1d0c15a6ca7242f5f4ce3a6367,2026-08-05 15:22:18+00:00,test_ood,frozen_holdout_outlet
519c37db9cece024c77b34629504dd8188b19cc45c7b341ae9184ef54a262a17,newsmax,Right,a76d137578a9a839fb50d4fb9d4b87f6bccfdbb0b42f631eded137ae0eb6d72a,2026-08-26 21:00:31+00:00,test_ood,frozen_holdout_outlet
5225c07ece931749419f4a6e029efeef6bf5cd4eeb07c9bd9a7243779133d8e0,the_atlantic,Left,bae267d88b6e53cef4f394ac1c50d669f7b29da5a4716e101d8a4c254ec94c8e,2026-07-07 15:30:00+00:00,train,older_non_holdout_record
526f98c779d5feb7547a9980515bd75b1ade93acf765b6bccd2d95089c0b4534,washington_examiner,Lean Right,b031086515bd9e7bbf71ab827e86e5cf8f22f22bb366aaf7bad1bb1ecc604965,2026-08-25 14:41:13+00:00,test_ood,frozen_holdout_outlet
5290e716b6433aa279221f82b1264e26f2f063779edb87f1afff33401dd2212e,mother_jones,Left,893fca913a0342c2012d82c1bf3dbcefc468d20e2d1600dcf6234db4586760a8,2026-08-08 11:30:00+00:00,test_ood,frozen_holdout_outlet
52afa6cac28964b23d9d46515ee14a16381284eb746fe8573e499440db7bada1,fox_news,Right,066707e2c4af3faa6d2d99263ffb125f977cc6a02d76f2b494f1b60113a272b3,2026-08-26 17:39:22+00:00,train,older_non_holdout_record
52b09315b7c4fc15c8f5d57f2ec286b24d3b862db617e5d824029a1f8b1ace7f,newsmax,Right,278d6f17b5adc2084e405a17ae41dfe60604f73c1152fec36e47653bde842419,2026-08-26 23:29:35+00:00,test_ood,frozen_holdout_outlet
5328d05f8891328ad3e04aff633824c61010cc1d96ff4988d236156e3d8fb2b6,the_hill,Center,66b630ecf9f2767edb77dad4d3dfe8eefc2169e67c69a2ed258b8aa8cf5a0d2d,2026-08-26 16:02:55+00:00,train,older_non_holdout_record
5370902d683e1d82d076e8cf92d74798e4f75bbddf4f9c422ded229cf95f01a4,mother_jones,Left,0d6187623bd400c260063f1fc2cc66ac8e55bf1fc7e33ec449b6c8a5280dcfac,2026-08-10 11:30:00+00:00,test_ood,frozen_holdout_outlet
53b524282d049682e9944be3cc0a5a761578bd2ed1f85cc32deda4b05b97f79f,mother_jones,Left,5c92aa9eb21bdcf6a2dc7155ab75229bb87d9b5e53d3bd780ddaf1206cf4adca,2026-08-15 11:30:00+00:00,test_ood,frozen_holdout_outlet
53b679c09fcf4a0a5236406614c3dfab15d942d32abf549a0bffa423d5d79050,the_hill,Center,f957e50c07b2eb721e37abc5bee1cc4ac67ca228a25891c8c525a3c61c995aff,2026-08-25 12:47:14+00:00,train,older_non_holdout_record
53bafdd2e154bcde1cd077c9dcd0cb1a5b2a51755abcfb3ce4c14bb862654dad,washington_examiner,Lean Right,575623ca4f2fda1d659a2e9ed5870b090c0d1af1b9ff296c41b3a18210a42e6d,2026-08-22 10:15:00+00:00,test_ood,frozen_holdout_outlet
53e05296d93100dbfd73e9b8e3c873c5a8e311dfe377759a80526c776e9f9595,washington_examiner,Lean Right,6a6b8eccb29671854121f0b1df66b7e55fa4b36723a27a60f0c022709caa5bcd,2026-08-24 10:00:00+00:00,test_ood,frozen_holdout_outlet
5421c6d9798056908da4bbe4a0332c91e5ab372667184d7b60d8c24aed02202e,washington_examiner,Lean Right,9aaecba14292aa72e415712b3d3adc32140e7b7c4f4baa552d60b436632e4554,2026-08-25 16:58:38+00:00,test_ood,frozen_holdout_outlet
546197c7900ed0a444f8172f61227b3904313f52cb08442a436a1ecfa920fbfc,reason,Lean Right,1476d5caa859cd0291aa4c8bd134778c879a3506f17ef4cabb787fdb2d95bc64,2026-08-17 17:07:09+00:00,train,older_non_holdout_record
54899ec1b9ae10232002a2c1fea3387bcd969a0632072f39ec6349d6c546b0ce,cnn,Lean Left,08b0284d38ba050bdb0f8c4f886cbc04f273443aa2cd2647f2abe9b8502af42a,2023-06-13 20:58:58+00:00,test_ood,frozen_holdout_outlet
54b0299e71671a5e5673517fdede6ccf21d71260ea08a8eebb5ca85e2339d55b,mother_jones,Left,6604a32e1dadbc7706cc2c56b975c4c80c9a73ef5ed1f94c62fb02dd24be7816,2026-07-29 13:37:02+00:00,test_ood,frozen_holdout_outlet
54d03d8e006392742494cc2f473ce2bd2340b749fcb442bdd20cce463f242616,cnn,Lean Left,375dd50bd933b55deb7560bbecbe68a6dde44a972852b4adddbc2fa8f3ad1cfd,2026-08-27 08:52:16.913564+00:00,test_ood,frozen_holdout_outlet
54d3eb07fe0ac702aa4317023f2c40cf24c19334cf74b4c00ba2c52e79774255,washington_examiner,Lean Right,96ce62b1f2fdf39971436121b28c4980bcdc78e563569b00b7a6e1cc865ce026,2026-08-26 21:46:57+00:00,test_ood,frozen_holdout_outlet
5534b0f5aecf22408aeed6ca53330039d5109a8a7c63c5101bb01467ade9ca11,washington_examiner,Lean Right,d5261bc13b9f9da2d96b6b1fc7f0bac348f405170d2ed51ef66dfd03194a4e39,2026-08-23 00:43:16+00:00,test_ood,frozen_holdout_outlet
5561eb4d0084c49afa57b87c37a157493e930e3866f082c452e759c00b9ac90e,cnn,Lean Left,38bc06e934869ab4bfffcba4167f008e2427f7c2ba2462dacc305f68d41a4d3f,2026-08-27 08:52:16.913564+00:00,test_ood,frozen_holdout_outlet
5562aa857a2e9b2caa30f143b664a37be13d6e051912f8ccf9b1ab589661ef45,washington_examiner,Lean Right,7b886d04b80dff47231767c30cb2183b3ee943d1972b48e594a44ac799bc8402,2026-08-24 14:34:04+00:00,test_ood,frozen_holdout_outlet
55ba0be4dbbb10ce95b7724e0c49954abdc7e1da68b7738302c2f0ec117e243f,reason,Lean Right,9cb095fb3c00717b6f1f39e1fe95feff257507535d419f53e6e21c1a08fd90f7,2026-08-20 18:22:54+00:00,train,older_non_holdout_record
55d01b4dcc53722d5136ef0db05b7d7e7b3762158c3c3f103bd240f04ae78e85,washington_examiner,Lean Right,ffd5d92959957d3857ed07b265d16c972d1d2a4cd8eeeadd543a7acd42800320,2026-08-26 21:23:41+00:00,test_ood,frozen_holdout_outlet
5602297742f01d6f680801ba0ef6359c67b54a6f28df76ea842823acbd2f31e7,reason,Lean Right,0c49bb787dc56d634d274d748075374efc5a9ba2b9825496b5fd2e71111a00ae,2026-08-12 18:03:53+00:00,train,older_non_holdout_record
561fdd0861440d11161595d3f1feb2e7f35567f65f569bcd46ce25500e6e6a3d,reason,Lean Right,8ee4fd7ba85db48c8718f1a353782eb66e3bcce42cb0e67a2b672020573cf35d,2026-08-15 11:00:43+00:00,train,older_non_holdout_record
5640b6c3098ec163a68eb3a39499b238c1ba41173a01afbbd9ad43b40fb42aea,the_hill,Center,b055bae0dc92524cc8efb527abdf671e65fc3098e5f4ce0474fc61a9fb8ac9ee,2026-08-26 13:20:12+00:00,train,older_non_holdout_record
565b3edf2285c24dc425d8589329987fc241f22360c73a6ee7fbf87744f562da,newsmax,Right,1e7c0a000fc1a6f1a6d6576c76484c9d66ad6508f6e62346861aa60ce9f5b2ea,2026-08-26 23:05:26+00:00,test_ood,frozen_holdout_outlet
56d0d76c821f4634ca5e5a915d64183cc5649992d31ef4de3f3fd6782786475e,vox,Left,2f529dcec832af010694add9a2d90941a481370e68909ef8537a3d79ec1f60cd,2026-08-24 21:06:01+00:00,train,older_non_holdout_record
56d64e97e561467feb7c89fb3d410b2d9ef55b3957bd1c1912f4ccc34cb8a0e3,cnn,Lean Left,02ccbd882bc5e443b43243e82f6a329c744add7c8ca10eb942bb0252899325d0,2022-12-08 03:36:24+00:00,test_ood,frozen_holdout_outlet
57537fd7471612de5991cb161498dfd20381af8370f5168016578a7eb3be2ef5,washington_examiner,Lean Right,ec54f28e2b15319b7a6b6446f2a890377fdf21cb093cc65843b13dcb895bd24a,2026-08-25 15:13:00+00:00,test_ood,frozen_holdout_outlet
578f98546dcb43446a0ec815b975d12e6074a491486c5114a18a2a660753eb8c,the_dispatch,Lean Right,6fbde25b2f397c9ce1a102976790df14551e4f756b5ffe0057dd11cda127af56,2026-08-27 05:02:00+00:00,validation,newest_within_outlet
57910d3c3f2d1ad55d9c41b6e1d6ae6b81fcacd2a4d6e6042b23fe8f142c8a7a,newsnation,Center,276a5227b7fbe620df59990a0a4850affa8d3aba17cd2e0cc62d340dc071a92f,2026-08-23 21:19:50+00:00,train,older_non_holdout_record
580f06ec31b59757f076ada27acd2ee1cd14d3d5b1af83e5ad960c92cef7e0c5,washington_examiner,Lean Right,f283583c5bee93f060832a8fa3ea0de7532be50ef8fa637f0f3a28587a9d72e5,2026-08-22 12:00:00+00:00,test_ood,frozen_holdout_outlet
5830a4eb3c19b0cb915466edfb0cd9d39f0399c9b8da8b7716687c713c6079a8,cs_monitor,Center,80182a5a0dd115dbba2f41045bc99af28113df8ba65a93aecf8359d54d9f4138,2026-08-26 20:00:27+00:00,test_ood,frozen_holdout_outlet
5836a83594b7dc09ca8b0217cb1465d8eeac1fd78c0f15c96b4c3e74d50647ce,the_atlantic,Left,cbe201ec930d15f7ab0ec8146d3968ec811bc912f3796ffd0dffb9f81e64d8ad,2026-08-01 11:00:00+00:00,train,older_non_holdout_record
583e471702839f0ae8097cd8de935420247588963f3ace7a5e7332cc4cdadbb7,the_atlantic,Left,70e07a357312da2ba1c5b76fa4f567e58fb78f45219e0b3c056d45ddada1b807,2026-08-16 10:00:00+00:00,train,older_non_holdout_record
589e289dc6415a0fcf9bef7e4223e9f996376ac581112d9d0d0e6c6f91d24ad9,reason,Lean Right,c734177637146433499fd81e54fde5cb619a2eebbbd4b2a35729bd524394f8bc,2026-08-13 11:00:40+00:00,train,older_non_holdout_record
58a313024c80d1a358822e9c232f89bda5b211ab44f4b8f5f51ef175c453fa9e,nbc_news,Lean Left,1a2697b449c2dd2c2f5847e82439f8380f3304838073b212e16ff0961c2fbe7d,2026-08-26 00:39:04+00:00,train,older_non_holdout_record
595621412739c4d53043f8bd92388c406e044dd9d766a530a8bcf2a594a06f64,reason,Lean Right,18ae6bf05dea89de2fa105f31205a0f79adff8eb326fa6000a82b4f47b88640f,2026-08-25 14:32:41+00:00,validation,newest_within_outlet
595c2ae0ba16fbd6214857e6c0938aabb1672eb2645994e87d7d693ec191e731,washington_examiner,Lean Right,493d97d40af096bc3c976ec725c86962860b37878178675522f91461da4834cf,2026-08-24 10:00:00+00:00,test_ood,frozen_holdout_outlet
59778f8de16d313aa8977c3b1797754e67be85952e0a97a693e2267ca5716bb0,breitbart,Right,9d4030d7c9e1d40b82727b032d6a5dbc376de448b759a9aaff0da0536c562844,2026-08-26 23:11:38+00:00,train,older_non_holdout_record
59e2fdb9a491c5dc79031439a0a4e1ea230cc4f49a4d3866748d715dda6bd2f5,mother_jones,Left,a69d54e519c0530345811d09432f5904d23f73b89c5bd5237ac7ab3492e1553f,2026-07-25 20:46:29+00:00,test_ood,frozen_holdout_outlet
5a24ec0ba8b553d0fd0cbb515e68e6c0f98614d649907448d62bf09cdaf2649c,the_hill,Center,091f5827fe2f82b901a995e255590157c659c01279fcf1d3da2f173e4ee4fc54,2026-08-26 17:25:20+00:00,train,older_non_holdout_record
5aa79883641bb15fd486d9999227fc899fc26e07a8a527683434bac3c217cdc4,mother_jones,Left,abf51d7e643acaf14cdd5673080742b28cafaf7ff6149b94102face0a1368bab,2026-08-08 07:01:00+00:00,test_ood,frozen_holdout_outlet
5aaee40a0e10417699ceb8844219b71dcabdf5f8493a43aa5dd4e6c801795ec9,washington_examiner,Lean Right,0236c167773a313c1fe325ad23ec8602ff62cdc4815d2fef352c5eefb742a80c,2026-08-24 12:02:47+00:00,test_ood,frozen_holdout_outlet
5ab6a464daa45ffb038dcd4dec226ea27ba545ca0a08219b562363adf1fa1e8a,reason,Lean Right,fd962e7775aa4336357cfc9b41eb2d7b4ca9759cbd9e16a690699f9586730a0d,2026-08-15 12:00:39+00:00,train,older_non_holdout_record
5b1d1549d54c54350d2b05d979ec35efb3c858584a75eadbce1a4b6c81534894,washington_examiner,Lean Right,8edcaa0db583d3ce4df05955c1ae5de638e0b40da3d27df047b4219a84701f31,2026-08-24 20:27:16+00:00,test_ood,frozen_holdout_outlet
5b34ffa5f5ec184f9e31a93a8328839453f70b591495e819417790f68d15559d,mother_jones,Left,5549de226f66b51c415c762e54eec54be878587b7810a2fcad96bd0333309c3d,2026-08-04 18:12:13+00:00,test_ood,frozen_holdout_outlet
5b7ae8f0c06ac96cf1d0dcc2d57b328adc5744e0ee6e44c118558dfc16d943d1,vox,Left,c9ea6d04a0a224bf16fe58b02d68881808041fb2aca1d9d2da44dfa60a054c5d,2026-07-31 21:54:47+00:00,train,older_non_holdout_record
5b808366c9779a813f32d4e518e137b51f892f379130f6eb6154d24ca8c5be9e,nbc_news,Lean Left,a88ff91a6c57f97b5245ad5bae82db0a11506193b108409d32a6c738ca798c81,2026-08-26 20:24:57+00:00,validation,newest_within_outlet
5b8142cab62cdc47763a6bb301d7245eacd7d2afe9e68284c96bd4ef3294c9ac,newsmax,Right,65b956974d630f9bc0a53759a0216c261d58bc8a686f03eff5c2b3961e2a151d,2026-08-26 22:23:25+00:00,test_ood,frozen_holdout_outlet
5b8ef9a04e2fe7d6616c6d05f3cd43b1be1b79cdf98a7e88cd1389b39440bda4,mother_jones,Left,3ed270fd4c55e0eaafb920ddaf92ee880213ed2d618802aa0fce14119976a2da,2026-08-26 14:24:56+00:00,test_ood,frozen_holdout_outlet
5c1c4ff1b0c3151fb3b63b23a505fb6dc122f2dde75227d5997ed892695a3570,newsnation,Center,383721462f3224f796a0f6ada6d4e98a37c859d2a991b291cbd290ee7a501914,2026-08-25 09:58:41+00:00,train,older_non_holdout_record
5c52d4abb258d930388f56f257af949e4c3f4517e857e3e5949d16124de0e445,washington_examiner,Lean Right,857b4fa8e7222de2e4caaddcd17f6d56d52f6137e75fd81397cc4dc79f174ee9,2026-08-25 12:26:45+00:00,test_ood,frozen_holdout_outlet
5c5895206622468f79d7d9b814473de3c01e22907fab0953483d1a4146f64b72,washington_examiner,Lean Right,0a4f6e3ee4a184ae669aa5bab8f7b8e60e2e94998aa08330002c94a48025ba91,2026-08-26 06:21:59+00:00,test_ood,frozen_holdout_outlet
5cdf0cc58f99f4ec3184d5bd3627b15da8fe445bca10543c78f649284f3c6194,the_dispatch,Lean Right,d65ea5fe2838b814905290ea2f521c33dd0bbec03ff3537f0414362d6bc6b8a7,2026-08-07 10:46:06+00:00,train,older_non_holdout_record
5ce29492be59d427f7bf584e3232fa44931230a512db2ab1f67609000e2a095e,mediaite,Lean Left,1e6a9c4cd14138b03faed99a0d91f34f8fa072e4c381a1df4eb003b5a3134d97,2026-08-21 19:26:59+00:00,train,older_non_holdout_record
